Endpoint:,postgres://127.0.0.1/test?sslmode=disable;binary_parameters=yes
Table:,worker
RecordLimit:,10000
Workers:,30
PaddingSize:,
Workload:,insert-update


insert latency
LowerBound,UpperBound,Count,Percent,AccumulativePercent
0.0,1.0,0,0.0,0.0
1.0,1.1,2786,55.4,55.4
1.1,1.2,0,0.0,55.4
1.2,1.3,0,0.0,55.4
1.3,1.5,0,0.0,55.4
1.5,1.6,0,0.0,55.4
1.6,1.8,0,0.0,55.4
1.8,1.9,0,0.0,55.4
1.9,2.1,944,18.8,74.2
2.1,2.4,0,0.0,74.2
2.4,2.6,0,0.0,74.2
2.6,2.9,0,0.0,74.2
2.9,3.1,262,5.2,79.4
3.1,3.5,0,0.0,79.4
3.5,3.8,0,0.0,79.4
3.8,4.2,77,1.5,80.9
4.2,4.6,0,0.0,80.9
4.6,5.1,6,0.1,81.0
5.1,5.6,0,0.0,81.0
5.6,6.1,0,0.0,81.0
6.1,6.7,0,0.0,81.0
6.7,7.4,1,0.0,81.1
7.4,8.1,0,0.0,81.1
8.1,9.0,0,0.0,81.1
9.0,9.8,2,0.0,81.1
9.8,10.8,1,0.0,81.1
10.8,11.9,0,0.0,81.1
11.9,13.1,3,0.1,81.2
13.1,14.4,0,0.0,81.2
14.4,15.9,2,0.0,81.2
15.9,17.4,4,0.1,81.3
17.4,19.2,1,0.0,81.3
19.2,21.1,2,0.0,81.4
21.1,23.2,7,0.1,81.5
23.2,25.5,26,0.5,82.0
25.5,28.1,84,1.7,83.7
28.1,30.9,60,1.2,84.9
30.9,34.0,25,0.5,85.4
34.0,37.4,4,0.1,85.5
37.4,41.1,4,0.1,85.5
41.1,45.3,7,0.1,85.7
45.3,49.8,13,0.3,85.9
49.8,54.8,74,1.5,87.4
54.8,60.2,70,1.4,88.8
60.2,66.3,14,0.3,89.1
66.3,72.9,15,0.3,89.4
72.9,80.2,53,1.1,90.4
80.2,88.2,53,1.1,91.5
88.2,97.0,21,0.4,91.9
97.0,106.7,52,1.0,92.9
106.7,117.4,41,0.8,93.8
