Endpoint:,postgres://localhost/test?sslmode=disable;binary_parameters=yes
Table:,myrunworkers100
RecordLimit:,250000
Workers:,100
PaddingSize:,
Workload:,select-update-zipfian


select latency
LowerBound,UpperBound,Count,Percent,AccumulativePercent
0.0,1.0,120402,96.3,96.3
1.0,1.1,53,0.0,96.3
1.1,1.2,0,0.0,96.3
1.2,1.3,0,0.0,96.3
1.3,1.5,0,0.0,96.3
1.5,1.6,0,0.0,96.3
1.6,1.8,0,0.0,96.3
1.8,1.9,0,0.0,96.3
1.9,2.1,369,0.3,96.6
2.1,2.4,0,0.0,96.6
2.4,2.6,0,0.0,96.6
2.6,2.9,0,0.0,96.6
2.9,3.1,69,0.1,96.7
3.1,3.5,0,0.0,96.7
3.5,3.8,0,0.0,96.7
3.8,4.2,283,0.2,96.9
4.2,4.6,0,0.0,96.9
4.6,5.1,130,0.1,97.0
5.1,5.6,0,0.0,97.0
5.6,6.1,155,0.1,97.1
6.1,6.7,0,0.0,97.1
6.7,7.4,204,0.2,97.3
7.4,8.1,156,0.1,97.4
8.1,9.0,0,0.0,97.4
9.0,9.8,171,0.1,97.5
9.8,10.8,117,0.1,97.6
10.8,11.9,112,0.1,97.7
11.9,13.1,280,0.2,98.0
13.1,14.4,144,0.1,98.1
14.4,15.9,90,0.1,98.1
15.9,17.4,222,0.2,98.3
17.4,19.2,163,0.1,98.4
19.2,21.1,172,0.1,98.6
21.1,23.2,134,0.1,98.7
23.2,25.5,116,0.1,98.8
25.5,28.1,201,0.2,98.9
28.1,30.9,117,0.1,99.0
30.9,34.0,199,0.2,99.2
34.0,37.4,129,0.1,99.3
37.4,41.1,163,0.1,99.4
41.1,45.3,123,0.1,99.5
45.3,49.8,80,0.1,99.6
49.8,54.8,90,0.1,99.7
54.8,60.2,106,0.1,99.8
60.2,66.3,66,0.1,99.8
66.3,72.9,44,0.0,99.8
72.9,80.2,59,0.0,99.9
80.2,88.2,32,0.0,99.9
88.2,97.0,35,0.0,99.9
97.0,106.7,20,0.0,100.0
106.7,117.4,17,0.0,100.0
117.4,129.1,9,0.0,100.0
129.1,142.0,16,0.0,100.0
142.0,156.2,3,0.0,100.0
156.2,171.9,4,0.0,100.0
171.9,189.1,1,0.0,100.0
189.1,208.0,3,0.0,100.0
208.0,228.8,0,0.0,100.0
228.8,251.6,0,0.0,100.0
251.6,276.8,1,0.0,100.0
276.8,304.5,0,0.0,100.0
304.5,334.9,1,0.0,100.0
334.9,368.4,0,0.0,100.0
368.4,405.3,0,0.0,100.0
405.3,445.8,0,0.0,100.0
445.8,490.4,0,0.0,100.0
490.4,539.4,0,0.0,100.0
539.4,593.3,0,0.0,100.0
593.3,652.7,0,0.0,100.0
652.7,718.0,0,0.0,100.0
718.0,789.7,0,0.0,100.0
789.7,868.7,0,0.0,100.0
868.7,955.6,0,0.0,100.0
955.6,1051.2,0,0.0,100.0
1051.2,1156.3,0,0.0,100.0
1156.3,1271.9,0,0.0,100.0
1271.9,1399.1,0,0.0,100.0
1399.1,1539.0,0,0.0,100.0
1539.0,1692.9,0,0.0,100.0
1692.9,1862.2,0,0.0,100.0
1862.2,2048.4,0,0.0,100.0
