Endpoint:,mongodb://127.0.0.1:27017/test
Table:,myrunworkers100padding1k
RecordLimit:,50000
Workers:,100
PaddingSize:,1k
Workload:,select-update-uniform


select latency
LowerBound,UpperBound,Count,Percent,AccumulativePercent
0.0,1.0,13252,52.8,52.8
1.0,1.1,3890,15.5,68.4
1.1,1.2,0,0.0,68.4
1.2,1.3,0,0.0,68.4
1.3,1.5,0,0.0,68.4
1.5,1.6,0,0.0,68.4
1.6,1.8,0,0.0,68.4
1.8,1.9,0,0.0,68.4
1.9,2.1,3242,12.9,81.3
2.1,2.4,0,0.0,81.3
2.4,2.6,0,0.0,81.3
2.6,2.9,0,0.0,81.3
2.9,3.1,2556,10.2,91.5
3.1,3.5,0,0.0,91.5
3.5,3.8,0,0.0,91.5
3.8,4.2,854,3.4,94.9
4.2,4.6,0,0.0,94.9
4.6,5.1,308,1.2,96.1
5.1,5.6,0,0.0,96.1
5.6,6.1,91,0.4,96.5
6.1,6.7,0,0.0,96.5
6.7,7.4,65,0.3,96.7
7.4,8.1,57,0.2,97.0
8.1,9.0,0,0.0,97.0
9.0,9.8,35,0.1,97.1
9.8,10.8,37,0.1,97.3
10.8,11.9,14,0.1,97.3
11.9,13.1,39,0.2,97.5
13.1,14.4,26,0.1,97.6
14.4,15.9,24,0.1,97.7
15.9,17.4,33,0.1,97.8
17.4,19.2,41,0.2,98.0
19.2,21.1,21,0.1,98.0
21.1,23.2,36,0.1,98.2
23.2,25.5,66,0.3,98.4
25.5,28.1,88,0.4,98.8
28.1,30.9,24,0.1,98.9
30.9,34.0,68,0.3,99.2
34.0,37.4,26,0.1,99.3
37.4,41.1,40,0.2,99.4
41.1,45.3,5,0.0,99.4
45.3,49.8,22,0.1,99.5
49.8,54.8,37,0.1,99.7
54.8,60.2,16,0.1,99.7
60.2,66.3,21,0.1,99.8
66.3,72.9,8,0.0,99.9
72.9,80.2,5,0.0,99.9
80.2,88.2,0,0.0,99.9
88.2,97.0,7,0.0,99.9
97.0,106.7,1,0.0,99.9
106.7,117.4,0,0.0,99.9
117.4,129.1,11,0.0,100.0
129.1,142.0,4,0.0,100.0
142.0,156.2,0,0.0,100.0
156.2,171.9,0,0.0,100.0
171.9,189.1,4,0.0,100.0
189.1,208.0,1,0.0,100.0
208.0,228.8,1,0.0,100.0
228.8,251.6,0,0.0,100.0
251.6,276.8,0,0.0,100.0
276.8,304.5,0,0.0,100.0
304.5,334.9,0,0.0,100.0
334.9,368.4,0,0.0,100.0
368.4,405.3,0,0.0,100.0
405.3,445.8,0,0.0,100.0
445.8,490.4,0,0.0,100.0
490.4,539.4,0,0.0,100.0
539.4,593.3,0,0.0,100.0
593.3,652.7,0,0.0,100.0
652.7,718.0,0,0.0,100.0
718.0,789.7,0,0.0,100.0
789.7,868.7,0,0.0,100.0
868.7,955.6,0,0.0,100.0
955.6,1051.2,0,0.0,100.0
1051.2,1156.3,0,0.0,100.0
