Endpoint:,mongodb://127.0.0.1:27017/test
Table:,myrunworkers30padding1mb
RecordLimit:,5000
Workers:,30
PaddingSize:,1mb
Workload:,select-update-uniform


select latency
LowerBound,UpperBound,Count,Percent,AccumulativePercent
0.0,1.0,195,7.7,7.7
1.0,1.1,134,5.3,13.0
1.1,1.2,0,0.0,13.0
1.2,1.3,0,0.0,13.0
1.3,1.5,0,0.0,13.0
1.5,1.6,0,0.0,13.0
1.6,1.8,0,0.0,13.0
1.8,1.9,0,0.0,13.0
1.9,2.1,46,1.8,14.9
2.1,2.4,0,0.0,14.9
2.4,2.6,0,0.0,14.9
2.6,2.9,0,0.0,14.9
2.9,3.1,23,0.9,15.8
3.1,3.5,0,0.0,15.8
3.5,3.8,0,0.0,15.8
3.8,4.2,11,0.4,16.2
4.2,4.6,0,0.0,16.2
4.6,5.1,19,0.8,17.0
5.1,5.6,0,0.0,17.0
5.6,6.1,8,0.3,17.3
6.1,6.7,0,0.0,17.3
6.7,7.4,21,0.8,18.1
7.4,8.1,14,0.6,18.7
8.1,9.0,0,0.0,18.7
9.0,9.8,16,0.6,19.3
9.8,10.8,21,0.8,20.1
10.8,11.9,25,1.0,21.1
11.9,13.1,77,3.1,24.2
13.1,14.4,56,2.2,26.4
14.4,15.9,57,2.3,28.6
15.9,17.4,124,4.9,33.6
17.4,19.2,167,6.6,40.2
19.2,21.1,188,7.4,47.6
21.1,23.2,190,7.5,55.2
23.2,25.5,178,7.1,62.2
25.5,28.1,225,8.9,71.1
28.1,30.9,131,5.2,76.3
30.9,34.0,165,6.5,82.8
34.0,37.4,98,3.9,86.7
37.4,41.1,93,3.7,90.4
41.1,45.3,80,3.2,93.6
45.3,49.8,39,1.5,95.1
49.8,54.8,35,1.4,96.5
54.8,60.2,36,1.4,97.9
60.2,66.3,21,0.8,98.8
66.3,72.9,5,0.2,99.0
72.9,80.2,12,0.5,99.4
80.2,88.2,3,0.1,99.6
88.2,97.0,0,0.0,99.6
97.0,106.7,3,0.1,99.7
106.7,117.4,0,0.0,99.7
117.4,129.1,2,0.1,99.8
129.1,142.0,2,0.1,99.8
142.0,156.2,2,0.1,99.9
156.2,171.9,2,0.1,100.0
171.9,189.1,0,0.0,100.0
